ID,Descripcin
M7FBR30-03000H,"7FBR30_3,000_HORAS"
M7FBR10-03500H,"7FBR10_3,500_HORAS"
M7FBR15-03500H,"7FBR15_3,500_HORAS"
M7FBR18-03500H,"7FBR18_3,500_HORAS"
M7FBR10-04000H,"7FBR10_4,000_HORAS"
M7FBR15-04000H,"7FBR15_4,000_HORAS"
M7FBR18-04000H,"7FBR18_4,000_HORAS"
M7FBR10-04500H,"7FBR10_4,500_HORAS"
M7FBR15-04500H,"7FBR15_4,500_HORAS"
M7FBR18-04500H,"7FBR18_4,500_HORAS"
M7FBR30-04500H,"7FBR30_4,500_HORAS"
M7FBR18-05000H,"7FBR18_5,000_HORAS"
M7FBR30-05000H,"7FBR30_5,000_HORAS"
M7FBR10-05500H,"7FBR10_5,500_HORAS"
M7FBR18-05500H,"7FBR18_5,500_HORAS"
M7FBR30-05500H,"7FBR30_5,500_HORAS"
M7FBR15-06000H,"7FBR15_6,000_HORAS"
M7FBR18-06000H,"7FBR18_6,000_HORAS"
M7FBR10-06500H,"7FBR10_6,500_HORAS"
M7FBR15-06500H,"7FBR15_6,500_HORAS"
M7FBR18-07000H,"7FBR18_7,000_HORAS"
M7FBR30-07000H,"7FBR30_7,000_HORAS"
M7FBR10-07500H,"7FBR10_7,500_HORAS"
M7FBR18-07500H,"7FBR18_7,500_HORAS"
M7FBR10-08000H,"7FBR10_8,000_HORAS"
M7FBR18-08000H,"7FBR18_8,000_HORAS"
M7FBR30-08000H,"7FBR30_8,000_HORAS"
M7FBR10-08500H,"7FBR10_8,500_HORAS"
M7FBR15-08500H,"7FBR15_8,500_HORAS"
M7FBR10-09000H,"7FBR10_9,000_HORAS"
M7FBR15-09000H,"7FBR15_9,000_HORAS"
M7FBR18-09000H,"7FBR18_9,000_HORAS"
M7FBR30-09000H,"7FBR30_9,000_HORAS"
M7FBR10-10000H,"7FBR10_10,000_HORAS"
M7FBR15-10500H,"7FBR15_10,500_HORAS"
M7FBR10-11000H,"7FBR10_11,000_HORAS"
M7FBR15-11000H,"7FBR15_11,000_HORAS"
M7FBR18-11000H,"7FBR18_11,000_HORAS"
M7FBR15-11500H,"7FBR15_11,500_HORAS"
M7FBR30-11500H,"7FBR30_11,500_HORAS"
M7FBR15-12000H,"7FBR15_12,000_HORAS"
M7FBR18-12000H,"7FBR18_12,000_HORAS"
M7FBR15-12500H,"7FBR15_12,500_HORAS"
M7FBR10-13000H,"7FBR10_13,000_HORAS"
M7FBR15-13000H,"7FBR15_13,000_HORAS"
M7FBR18-13000H,"7FBR18_13,000_HORAS"
M7FBR10-13500H,"7FBR10_13,500_HORAS"
M7FBR18-13500H,"7FBR18_13,500_HORAS"
M7FBR30-13500H,"7FBR30_13,500_HORAS"
M7FBR15-14000H,"7FBR15_14,000_HORAS"
M7FBR30-14000H,"7FBR30_14,000_HORAS"
M7FBR18-14500H,"7FBR18_14,500_HORAS"
M7FBR30-14500H,"7FBR30_14,500_HORAS"
M7FBR15-15000H,"7FBR15_15,000_HORAS"
M7FBR18-15000H,"7FBR18_15,000_HORAS"
M7FBR30-15000H,"7FBR30_15,000_HORAS"
P-7FBR10-00040,INSPECCION DE PRIMERAS 40 HORAS
M0936=PQLEX,YARIS_PQ. LUBRIEXPRESS
M1515-005,"HILUX_5,000 KM"
M1515-010,"HILUX_10,000 KM"
M1515-020,"HILUX_20,000 KM"
M1357-001,"COROLLA_ZRE172L-DEXSK_1,000 KM"
M1357-005,"COROLLA_ZRE172L-DEXSK_5,000 KM"
M1357-015,"COROLLA_ZRE172L-DEXSK_15,000 KM"
M1357-020,"COROLLA_ZRE172L-DEXSK_20,000 KM"
M1357-025,"COROLLA_ZRE172L-DEXSK_25,000 KM"
M1357-030,"COROLLA_ZRE172L-DEXSK_30,000 KM"
M1357-040,"COROLLA_ZRE172L-DEXSK_40,000 KM"
M1357-045,"COROLLA_ZRE172L-DEXSK_45,000 KM"
M1357-055,"COROLLA_ZRE172L-DEXSK_55,000 KM"
M1357-060,"COROLLA_ZRE172L-DEXSK_60,000 KM"
M1357-065,"COROLLA_ZRE172L-DEXSK_65,000 KM"
M1357-075,"COROLLA_ZRE172L-DEXSK_75,000 KM"
M1357-080,"COROLLA_ZRE172L-DEXSK_80,000 KM"
M1357-085,"COROLLA_ZRE172L-DEXSK_85,000 KM"
M1357-090,"COROLLA_ZRE172L-DEXSK_90,000 KM"
M1357-105,"COROLLA_ZRE172L-DEXSK_105,000 KM"
M1357-110,"COROLLA_ZRE172L-DEXSK_110,000 KM"
M1357-115,"COROLLA_ZRE172L-DEXSK_115,000 KM"
M1357-125,"COROLLA_ZRE172L-DEXSK_125,000 KM"
M1357-130,"COROLLA_ZRE172L-DEXSK_130,000 KM"
M1357-145,"COROLLA_ZRE172L-DEXSK_145,000 KM"
M1357-150M,"COROLLA_ZRE172L-DEXSK_+ DE 150,000 KM"
M1357=PQLEX,COROLLA_PQ. LUBRIEXPRESS
M0907-HVALUE-01,DUTRO8_HVALUE-01
M1390-TVALUE-01,YARIS_TVALUE-01
M1221-TVALUE-01,YARIS_TVALUE-01
M1220-TVALUE-01,YARIS_TVALUE-01
M1225-TVALUE-01,YARIS_TVALUE-01
M1196-TVALUE-01,YARIS_TVALUE-01
A32-8FG25-AR-01000,MANTENIMIENTO DE 1000 HRS
B32-8FG25-AR-00250,MANTENIMIENTO DE 250 HRS
B32-8FG25-AR-00750,MANTENIMIENTO DE 750 HRS
B32-8FG25-AR-01500,MANTENIMIENTO DE 1500 HRS
C32-8FG25-AR-00250,MANTENIMIENTO DE 250 HRS
D32-8FG25-AR-00250,MANTENIMIENTO DE 250 HRS
D32-8FG25-AR-00750,MANTENIMIENTO DE 750 HRS
D32-8FG25-AR-01750,MANTENIMIENTO DE 1750 HRS
A32-8FG30-AR-00250,MANTENIMIENTO DE 250 HRS
A32-8FG30-AR-01750,MANTENIMIENTO DE 1750 HRS
B32-8FG30-AR-00250,MANTENIMIENTO DE 250 HRS
B32-8FG30-AR-01500,MANTENIMIENTO DE 1500 HRS
C32-8FG30-AR-00750,MANTENIMIENTO DE 750 HRS
C32-8FG30-AR-01000,MANTENIMIENTO DE 1000 HRS
D32-8FG30-AR-00250,MANTENIMIENTO DE 250 HRS
D32-8FG30-AR-02000,MANTENIMIENTO DE 2000 HRS
M2366-PQRBA,PQ. REVISION BASICA
M2366-005,"HILUX_5,000 KM"
M2366-020,"HILUX_20,000 KM"
M2366-040,"HILUX_40,000 KM"
M2366-060,"HILUX_60,000 KM"
M2366-085,"HILUX_85,000 KM"
M2366-100,"HILUX_100,000 KM"
M2366-130,"HILUX_130,000 KM"
M2366-175,"HILUX_175,000 KM"
M2366-180,"HILUX_180,000 KM"
M2366-210,"HILUX_210,000 KM"
M2366-220,"HILUX_220,000 KM"
M2366-225,"HILUX_225,000 KM"
M2366-270,"HILUX_270,000 KM"
P-RRE200-OS-00040,INSPECCION DE PRIMERAS 40 HORAS
P-OSE250-OS-00500,MANTENIMIENTO DE MP3
P-OSE250-OS-02000,MANTENIMIENTO DE MP12
P-RRE200-OS-00500,MANTENIMIENTO DE MP3
M1354=PQRFA,RESTAURACION DE FAROS
M1354-PQBAT,PQ. ASISTENCIA TECNICA A DOMICILIO
M1354-PQDIF,PQ. DIAGNOSTICO INTEGRAL DE FRENO
P-T4.85F-02400,"MANTENIMIENTO DE 2,400 HORAS"
P-T4.85F-01500,"MANTENIMIENTO DE 1,500 HORAS"
M0101=PQATP,PREVIA_CAMPAÑA ARMA TU PAQUETE
M0103=PQATP,CORONA_CAMPAÑA ARMA TU PAQUETE
M0104=PQATP,CORONA_CAMPAÑA ARMA TU PAQUETE
M0107=PQATP,STARLET_CAMPAÑA ARMA TU PAQUETE
M0109=PQATP,STARLET_CAMPAÑA ARMA TU PAQUETE
M0110=PQATP,STARLET_CAMPAÑA ARMA TU PAQUETE
M0111=PQATP,HILUX_CAMPAÑA ARMA TU PAQUETE
M0112=PQATP,HILUX_CAMPAÑA ARMA TU PAQUETE
M0115=PQATP,HILUX_CAMPAÑA ARMA TU PAQUETE
M0121=PQATP,STOUT_CAMPAÑA ARMA TU PAQUETE
M0124=PQATP,STOUT_CAMPAÑA ARMA TU PAQUETE
M0125=PQATP,COROLLA_CAMPAÑA ARMA TU PAQUETE
M0129=PQATP,COROLLA_CAMPAÑA ARMA TU PAQUETE
M0143=PQATP,TERCEL_CAMPAÑA ARMA TU PAQUETE
M0203=PQATP,CAMRY_CAMPAÑA ARMA TU PAQUETE
M0206=PQATP,CROWN_CAMPAÑA ARMA TU PAQUETE
M0207=PQATP,CROWN_CAMPAÑA ARMA TU PAQUETE
M0211=PQATP,CAMRY_CAMPAÑA ARMA TU PAQUETE
P-8FBN15-00040,INSPECCION DE PRIMERAS 40 HORAS
P-08FBN15-00500,MANTENIMIENTO DE MP3
P-08FBN25-00040,INSPECCION DE PRIMERAS 40 HORAS
P-08FBN25-01000,MANTENIMIENTO DE MP6
P-730R45TT-00500,MANTENIMIENTO PREVENTIVO MP3
P-730R45TT-01000,MANTENIMIENTO PREVENTIVO MP6
P-SPRINT-00040,INSPECCION DE PRIMERAS 40 HORAS
P-SPRINT-01500,MANTENIMIENTO PREVENTIVO MP9
P-RR160-02000,MANTENIMIENTO PREVENTIVO MP12
P-SPRINT-02000,MANTENIMIENTO DE MP12
M32-8FG25-00250H,32-8FG25_250_HORAS
M32-8FG25-00750H,32-8FG25_750_HORAS
MFGZN30-00750H,FGZN30_750_HORAS
M32-8FG25-01000H,"32-8FG25_1,000_HORAS"
M32-8FG30-01000,TICO_SERIE 8_DUAL_1000 HORAS
MFGZN30-01250H,"FGZN30_1,250_HORAS"
MFGZN30-01500H,"FGZN30_1,500_HORAS"
M32-8FG25-01750,TICO_SERIE 8_DUAL_1750 HORAS
M32-8FG25-02000,TICO_SERIE 8_DUAL_2000 HORAS
M1470-TV-0D,AGYA_TV-0D
M1471-TV-0B,AGYA_TV-0B
M1471-TV-01,AGYA_TV-01
M1472-TV-0D,AGYA_TV-0D
M1473-VC-01,AGYA_VC-01
M1083-VC-01,IS200_VC-01
M1354-TVALUE-0B,RAV4_TVALUE-0B
P-T4.85F-00050,MANTENIMIENTO DE 50 HORAS
P-T4.85F-00300,MANTENIMIENTO DE 300 HORAS
P-T4.85F-00900,MANTENIMIENTO DE 900 HORAS
P-T4.85F-01800,"MANTENIMIENTO DE 1,800 HORAS"
P-T4.85N-00050,MANTENIMIENTO DE 50 HORAS
P-T4.85N-00300,MANTENIMIENTO DE 300 HORAS
P-T4.85N-00600,MANTENIMIENTO DE 600 HORAS
P-T4.85N-01800,"MANTENIMIENTO DE 1,800 HORAS"
P-T4.85N-02100,"MANTENIMIENTO DE 2,100 HORAS"
P-T4.85V-00050,MANTENIMIENTO DE 50 HORAS
P-T4.85V-00600,MANTENIMIENTO DE 600 HORAS
P-T4.85V-00900,MANTENIMIENTO DE 900 HORAS
P-T4.85V-01800,"MANTENIMIENTO DE 1,800 HORAS"
P-T4.85V-02400,"MANTENIMIENTO DE 2,400 HORAS"
P-TD75F-00900,MANTENIMIENTO DE 900 HORAS
P-TD75F-01500,"MANTENIMIENTO DE 1,500 HORAS"
P-TD75F-02100,"MANTENIMIENTO DE 2,100 HORAS"
P-T3.75F-00300,MANTENIMIENTO DE 300 HORAS
P-T3.75F-00900,MANTENIMIENTO DE 900 HORAS
P-T3.75F-01500,"MANTENIMIENTO DE 1,500 HORAS"
P-T3.75F-02100,"MANTENIMIENTO DE 2,100 HORAS"
P-TD5.80-00050,MANTENIMIENTO DE 50 HORAS
P-TD5.80-00300,MANTENIMIENTO DE 300 HORAS
P-TD5.80-00900,MANTENIMIENTO DE 900 HORAS
P-TD5.80-01800,"MANTENIMIENTO DE 1,800 HORAS"
P-TD5.80-02100,"MANTENIMIENTO DE 2,100 HORAS"
P-7630-00050,MANTENIMIENTO DE 50 HORAS
M1289=PQLAV,PQ. LAVADO GRATUITO LEXUS
M1289=PQDOM,ASISTENCIA TECNICA A DOMICILIO
M1289-PO,POST-ENTREGA
P-LP200-01500,MANTENIMIENTO PREVENTIVO MP9
P-SWE160-01500,MANTENIMIENTO PREVENTIVO MP9
P-SPE160-00040,INSPECCION DE PRIMERAS 40 HORAS
P-SPE160-01500,MANTENIMIENTO PREVENTIVO MP9
P-SPE160-02000,MANTENIMIENTO PREVENTIVO MP12
P-RR160M-01000,MANTENIMIENTO PREVENTIVO MP6
P-RR160-00040,INSPECCION DE PRIMERAS 40 HORAS
P-RR160-01000,MANTENIMIENTO PREVENTIVO MP6
P-C3E150R-01000,MANTENIMIENTO PREVENTIVO MP6
P-VCE150A-00040,INSPECCION DE PRIMERAS 40 HORAS
P-VCE150A-01000,MANTENIMIENTO PREVENTIVO MP6
P-RR140-01000,MANTENIMIENTO PREVENTIVO MP6
M1473-TVALUE-0C,AGYA_TVALUE-0C
M1473-TV-01,AGYA_TV-01
M1473-TV-03,AGYA_TV-03
P-FGZN20-00250,MANTENIMIENTO DE 250 HRS
P-FGZN20-01250,MANTENIMIENTO DE 1250 HRS
P-FGZN25-00250,MANTENIMIENTO DE 250 HRS
P-FGZN25-01750,MANTENIMIENTO DE 1750 HRS
P-FGZN30-00250,MANTENIMIENTO DE 250 HRS
P-FGZN30-01250,MANTENIMIENTO DE 1250 HRS
P-FGZN30-02000,MANTENIMIENTO DE 2000 HRS
P-FGZN35-00500,MANTENIMIENTO DE 500 HRS
P-FGZN35-02000,MANTENIMIENTO DE 2000 HRS
P-32-8FG25-00040,INSPECCION DE PRIMERAS 40 HORAS
P-32-8FG25-01500,MANTENIMIENTO DE 1500 HRS
P-32-8FG30-00500,MANTENIMIENTO DE 500 HRS
P-32-8FG30-01750,MANTENIMIENTO DE 1750 HRS
P-32-8FG30-02000,MANTENIMIENTO DE 2000 HRS
P-02-7FG45-00500,MANTENIMIENTO DE 500 HRS
P-02-7FG45-01500,MANTENIMIENTO DE 1500 HRS
P-8FBR15-00250,MANTENIMIENTO PREVENTIVO DE 250 HRS
M1470-TV-0C,AGYA_TV-0C
M1470-TV-02,AGYA_TV-02
M1471-TV-0C,AGYA_TV-0C
M1472-TV-0B,AGYA_TV-0B
M1473-VC-02,AGYA_VC-02
MFGZN30-00040H,FGZN30_40_HORAS
M32-8FG25-00040,TICO_SERIE 8_DUAL_40 HORAS
MFGZN30-00250H,FGZN30_250_HORAS
M32-8FG25-00500H,32-8FG25_500_HORAS
M32-8FG30-01750,TICO_SERIE 8_DUAL_1750 HORAS
P-FGZN20-00040,INSPECCION DE PRIMERAS 40 HORAS
P-FGZN20-00750,MANTENIMIENTO DE 750 HRS
P-FGZN20-02000,MANTENIMIENTO DE 2000 HRS
P-FGZN25-01250,MANTENIMIENTO DE 1250 HRS
P-FGZN30-00040,INSPECCION DE PRIMERAS 40 HORAS
P-FGZN30-00500,MANTENIMIENTO DE 500 HRS
P-FGZN35-00250,MANTENIMIENTO DE 250 HRS
P-FGZN35-00750,MANTENIMIENTO DE 750 HRS
P-FGZN35-01750,MANTENIMIENTO DE 1750 HRS
P-32-8FG15-00750,MANTENIMIENTO DE 750 HRS
P-32-8FG25-00750,MANTENIMIENTO DE 750 HRS
P-32-8FG20-00500,MANTENIMIENTO DE 500 HRS
P-32-8FG20-01250,MANTENIMIENTO DE 1250 HRS
P-32-8FG30-00040,INSPECCION DE PRIMERAS 40 HORAS
P-32-8FG30-01250,MANTENIMIENTO DE 1250 HRS
P-02-7FG45-01000,MANTENIMIENTO DE 1000 HRS
M2108-PQBAT,ASISTENCIA TECNICA A DOMICILIO
M2108-005,"FORTUNER_5,000 KM"
M2108-035,"FORTUNER_35,000 KM"
M2108-040,"FORTUNER_40,000 KM"
M2108-070,"FORTUNER_70,000 KM"
M2108-105,"FORTUNER_105,000 KM"
M2108-125,"FORTUNER_125,000 KM"
M2108-140,"FORTUNER_140,000 KM"
M2108-165,"FORTUNER_165,000 KM"
M2108-170,"FORTUNER_170,000 KM"
M2108-185,"FORTUNER_185,000 KM"
M2108-200,"FORTUNER_200,000 KM"
M2108-205,"FORTUNER_205,000 KM"
M2108-215,"FORTUNER_215,000 KM"
M2108-230,"FORTUNER_230,000 KM"
M2108-245,"FORTUNER_245,000 KM"
M2108-270,"FORTUNER_270,000 KM"
M2108-280,"FORTUNER_280,000 KM"
M2108-285,"FORTUNER_285,000 KM"
M2108-290,"FORTUNER_290,000 KM"
M2108-295,"FORTUNER_295,000 KM"
P-T4.85N-00900,MANTENIMIENTO DE 900 HORAS
P-T4.85N-01200,"MANTENIMIENTO DE 1,200 HORAS"
P-T4.85N-02400,"MANTENIMIENTO DE 2,400 HORAS"
P-T4.85V-00300,MANTENIMIENTO DE 300 HORAS
P-T4.85V-01200,"MANTENIMIENTO DE 1,200 HORAS"
P-T4.85V-02100,"MANTENIMIENTO DE 2,100 HORAS"
P-TD75F-00050,MANTENIMIENTO DE 50 HORAS
P-TD75F-00300,MANTENIMIENTO DE 300 HORAS
P-TD75F-01200,"MANTENIMIENTO DE 1,200 HORAS"
P-TD75F-01800,"MANTENIMIENTO DE 1,800 HORAS"
P-TD75F-02400,"MANTENIMIENTO DE 2,400 HORAS"
P-T3.75F-00050,MANTENIMIENTO DE 50 HORAS
P-T3.75F-00600,MANTENIMIENTO DE 600 HORAS
P-T3.75F-01200,"MANTENIMIENTO DE 1,200 HORAS"
P-T3.75F-01800,"MANTENIMIENTO DE 1,800 HORAS"
P-T3.75F-02400,"MANTENIMIENTO DE 2,400 HORAS"
M0102=PQATP,PREVIA_CAMPAÑA ARMA TU PAQUETE
M0105=PQATP,PREVIA_CAMPAÑA ARMA TU PAQUETE
M0106=PQATP,CORONA_CAMPAÑA ARMA TU PAQUETE
M0108=PQATP,STARLET_CAMPAÑA ARMA TU PAQUETE
M0113=PQATP,HILUX_CAMPAÑA ARMA TU PAQUETE
M0114=PQATP,HILUX_CAMPAÑA ARMA TU PAQUETE
M0122=PQATP,STOUT_CAMPAÑA ARMA TU PAQUETE
M0123=PQATP,STOUT_CAMPAÑA ARMA TU PAQUETE
M0140=PQATP,TERCEL_CAMPAÑA ARMA TU PAQUETE
M0141=PQATP,TERCEL_CAMPAÑA ARMA TU PAQUETE
M0142=PQATP,TERCEL_CAMPAÑA ARMA TU PAQUETE
M0204=PQATP,CAMRY_CAMPAÑA ARMA TU PAQUETE
M0210=PQATP,CAMRY_CAMPAÑA ARMA TU PAQUETE
M1289=PQRBA,PQ. REVISION BASICA
M1855-130,"FM_130,000 KM"
M1855-135,"FM_135,000 KM"
M1855-140,"FM_140,000 KM"
M1855-145,"FM_145,000 KM"
M1855-150,"FM_150,000 KM"
M1855-155,"FM_155,000 KM"
M1855-160,"FM_160,000 KM"
M1855-165,"FM_165,000 KM"
M1855-170,"FM_170,000 KM"
M1855-175,"FM_175,000 KM"
M1855-180,"FM_180,000 KM"
M1855-185,"FM_185,000 KM"
M1855-190,"FM_190,000 KM"
M1855-195,"FM_195,000 KM"
M1855-200,"FM_200,000 KM"
M1855-205,"FM_205,000 KM"
M1855-210,"FM_210,000 KM"
M1855-215,"FM_215,000 KM"
M1855-220,"FM_220,000 KM"
M1855-225,"FM_225,000 KM"
M1855-230,"FM_230,000 KM"
M1855-235,"FM_235,000 KM"
M1855-240,"FM_240,000 KM"
M1855-245,"FM_245,000 KM"
M1855-250,"FM_250,000 KM"
M1855-255,"FM_255,000 KM"
M1855-260,"FM_260,000 KM"
M1855-265,"FM_265,000 KM"
M1855-270,"FM_270,000 KM"
M1855-275,"FM_275,000 KM"
M1855-280,"FM_280,000 KM"
M1855-285,"FM_285,000 KM"
M1855-290,"FM_290,000 KM"
M1855-295,"FM_295,000 KM"
M1855-300,"FM_300,000 KM"
M1855-300M,"FM_+ DE 300,000 KM"
M1473-TVALUE-0D,AGYA_TVALUE-0D
P-T4.85F-00600,MANTENIMIENTO DE 600 HORAS
P-T4.85F-01200,"MANTENIMIENTO DE 1,200 HORAS"
P-T4.85F-02100,"MANTENIMIENTO DE 2,100 HORAS"
P-TD5.80-00600,MANTENIMIENTO DE 600 HORAS
P-TD5.80-01200,"MANTENIMIENTO DE 1,200 HORAS"
P-TD5.80-01500,"MANTENIMIENTO DE 1,500 HORAS"
P-TD5.80-02400,"MANTENIMIENTO DE 2,400 HORAS"
M1064-LVALUE-01,PAQUETE DE PRUEBA VALUE
M1855=PQLEX,FM_LUBRI EXPRESS
M1855-001,"FM_1,000 KM"
M1855-005,"FM_5,000 KM"
M1855-010,"FM_10,000 KM"
M1855-020,"FM_20,000 KM"
M1855-015,"FM_15,000 KM"
M1855-025,"FM_25,000 KM"
M1855-030,"FM_30,000 KM"
M1855-035,"FM_35,000 KM"
M1855-040,"FM_40,000 KM"
M1855-045,"FM_45,000 KM"
M1855-050,"FM_50,000 KM"
M1855-055,"FM_55,000 KM"
M1855-060,"FM_60,000 KM"
M1855-065,"FM_65,000 KM"
M1855-070,"FM_70,000 KM"
M1855-075,"FM_75,000 KM"
M1855-080,"FM_80,000 KM"
M1855-085,"FM_85,000 KM"
M1855-090,"FM_90,000 KM"
M1855-095,"FM_95,000 KM"
M1855-100,"FM_100,000 KM"
M1855-105,"FM_105,000 KM"
M1855-110,"FM_110,000 KM"
M1855-115,"FM_115,000 KM"
M1855-120,"FM_120,000 KM"
M1855-125,"FM_125,000 KM"
P-08FBN15-01000,MANTENIMIENTO DE MP6
P-08FBN25-00500,MANTENIMIENTO DE MP3
P-08FBN25-01500,MANTENIMIENTO DE MP9
P-RR140-00040,INSPECCION DE PRIMERAS 40 HORAS
P-LP200-02000,MANTENIMIENTO PREVENTIVO MP12
P-SWE160-00040,INSPECCION DE PRIMERAS 40 HORAS
P-SWE160-01000,MANTENIMIENTO PREVENTIVO MP6
P-SPE160-01000,MANTENIMIENTO PREVENTIVO MP6
P-RR160M-00500,MANTENIMIENTO PREVENTIVO MP3
P-RR160M-01500,MANTENIMIENTO PREVENTIVO MP9
P-RR160-00500,MANTENIMIENTO PREVENTIVO MP3
P-RR160-01500,MANTENIMIENTO PREVENTIVO MP9
P-730R45TT-00040,INSPECCION DE PRIMERAS 40 HORAS
P-C3E150R-00040,INSPECCION DE PRIMERAS 40 HORAS
P-C3E150R-01500,MANTENIMIENTO PREVENTIVO MP9
P-VCE150A-00500,MANTENIMIENTO PREVENTIVO MP3
P-VCE150A-01500,MANTENIMIENTO PREVENTIVO MP9
P-RR140-01500,MANTENIMIENTO PREVENTIVO MP9
P-SPRINT-00500,MANTENIMIENTO PREVENTIVO MP3
M1473-TV-0B,AGYA_TV-0B
M1473-TV-0C,AGYA_TV-0C
M32-8FG15-00040H,32-8FG15_40_HORAS
M32-8FG30-00040,TICO_SERIE 8_DUAL_40 HORAS
MFGZN25-00250H,FGZN25_250_HORAS
M32-8FG30-00750,TICO_SERIE 8_DUAL_750 HORAS
MFGZN30-01000H,"FGZN30_1,000_HORAS"
M32-8FG25-01000,TICO_SERIE 8_DUAL_1000 HORAS
M32-8FG30-01500,TICO_SERIE 8_DUAL_1500 HORAS
MFGZN25-01750H,"FGZN25_1,750_HORAS"
MFGZN30-01750H,"FGZN30_1,750_HORAS"
MFGZN30-02000H,"FGZN30_2,000_HORAS"
P-FGZN20-01500,MANTENIMIENTO DE 1500 HRS
P-FGZN25-01000,MANTENIMIENTO DE 1000 HRS
P-FGZN30-01000,MANTENIMIENTO DE 1000 HRS
P-FGZN35-01500,MANTENIMIENTO DE 1500 HRS
P-32-8FG15-01750,MANTENIMIENTO DE 1750 HRS
P-32-8FG25-00250,MANTENIMIENTO DE 250 HRS
P-32-8FG25-01750,MANTENIMIENTO DE 1750 HRS
P-32-8FG20-00040,INSPECCION DE PRIMERAS 40 HORAS
P-32-8FG20-00750,MANTENIMIENTO DE 750 HRS
P-32-8FG20-01500,MANTENIMIENTO DE 1500 HRS
P-32-8FG30-00750,MANTENIMIENTO DE 750 HRS
P-02-7FG45-00040,INSPECCION DE PRIMERAS 40 HORAS
P-02-7FG45-01750,MANTENIMIENTO DE 1750 HRS
M1470-TV-01,AGYA_TV-01
M1471-TV-02,AGYA_TV-02
M1472-TV-01,AGYA_TV-01
M1473-VC-03,AGYA_VC-03
M1083-VC-0A,IS200_VC-0A
P-8FBR15-01000,MANTENIMIENTO PREVENTIVO DE 1000 HRS
P-8FBN25-00040,INSPECCION DE PRIMERAS 40 HORAS
P-08FBN15-00040,INSPECCION DE PRIMERAS 40 HORAS
P-08FBN15-01500,MANTENIMIENTO DE MP9
P-LP200-00500,MANTENIMIENTO PREVENTIVO MP3
P-LP200-01000,MANTENIMIENTO PREVENTIVO MP6
P-SPRINT-01000,MANTENIMIENTO PREVENTIVO MP6
P-8FBN15-02000,MANTENIMIENTO PREVENTIVO MP12
P-RR160M-02000,MANTENIMIENTO PREVENTIVO MP12
P-730R45TT-02000,MANTENIMIENTO DE MP12
M1473-TV-0D,AGYA_TV-0D
M1473-TV-02,AGYA_TV-02
M32-8FG30-00250,TICO_SERIE 8_DUAL_250 HORAS
M32-8FG25-00250,TICO_SERIE 8_DUAL_250 HORAS
MFGZN25-00500H,FGZN25_500_HORAS
M32-8FG30-00500,TICO_SERIE 8_DUAL_500 HORAS
M32-8FG25-01250,TICO_SERIE 8_DUAL_1250 HORAS
M32-8FG25-01750H,"32-8FG25_1,750_HORAS"
M32-8FG25-02000H,"32-8FG25_2,000_HORAS"
M32-8FG30-02000,TICO_SERIE 8_DUAL_2000 HORAS
P-8FBR15-00500,MANTENIMIENTO PREVENTIVO DE 500 HRS
P-LP200-00040,INSPECCION DE PRIMERAS 40 HORAS
P-SWE160-00500,MANTENIMIENTO PREVENTIVO MP3
P-SWE160-02000,MANTENIMIENTO PREVENTIVO MP12
P-SPE160-00500,MANTENIMIENTO PREVENTIVO MP3
P-RR160M-00040,INSPECCION DE PRIMERAS 40 HORAS
P-730R45TT-01500,MANTENIMIENTO PREVENTIVO MP9
P-C3E150R-00500,MANTENIMIENTO PREVENTIVO MP3
P-C3E150R-02000,MANTENIMIENTO PREVENTIVO MP12
P-VCE150A-02000,MANTENIMIENTO PREVENTIVO MP12
P-RR140-00500,MANTENIMIENTO PREVENTIVO MP3
P-RR140-02000,MANTENIMIENTO PREVENTIVO MP12
P-FGZN20-01000,MANTENIMIENTO DE 1000 HRS
P-FGZN25-00040,INSPECCION DE PRIMERAS 40 HORAS
P-FGZN25-00750,MANTENIMIENTO DE 750 HRS
P-FGZN30-00750,MANTENIMIENTO DE 750 HRS
P-FGZN30-01750,MANTENIMIENTO DE 1750 HRS
P-FGZN35-01250,MANTENIMIENTO DE 1250 HRS
P-32-8FG15-00040,INSPECCION DE PRIMERAS 40 HORAS
P-32-8FG15-00500,MANTENIMIENTO DE 500 HRS
P-32-8FG15-01250,MANTENIMIENTO DE 1250 HRS
P-32-8FG15-01500,MANTENIMIENTO DE 1500 HRS
P-32-8FG25-01000,MANTENIMIENTO DE 1000 HRS
P-32-8FG25-01250,MANTENIMIENTO DE 1250 HRS
P-32-8FG20-01000,MANTENIMIENTO DE 1000 HRS
P-32-8FG20-01750,MANTENIMIENTO DE 1750 HRS
P-32-8FG30-00250,MANTENIMIENTO DE 250 HRS
P-02-7FG45-01250,MANTENIMIENTO DE 1250 HRS
P-02-7FG45-02000,MANTENIMIENTO DE 2000 HRS
M1470-TV-03,AGYA_TV-03
M1471-TV-0D,AGYA_TV-0D
M1472-TV-0C,AGYA_TV-0C
M1472-TV-03,AGYA_TV-03
M1473-VC-0B,AGYA_VC-0B
M1473-VC-0D,AGYA_VC-0D
MFGZN30-00500H,FGZN30_500_HORAS
M32-8FG25-00500,TICO_SERIE 8_DUAL_500 HORAS
M32-8FG25-00750,TICO_SERIE 8_DUAL_750 HORAS
M32-8FG25-01250H,"32-8FG25_1,250_HORAS"
